ID,Saxon,German,Webpage,Date,Source,Origin,Year,Tags,length
132,"Am Lilichenschteene um Middernacht da laatscht ä Geschbänst dorchn Fälsenschacht. Das rasselt mit ärchendwas forchtbar dort rum, de Leite, die flistern: „Jetzt gehts wieder um!“ Nu hätte ja mancher rächt gärne erfahrn, was bloß där Geist rumwärcht, schon seit so viel Jahrn. Gee Mänsch aus dr Geechend gonnt sich das erglärn, was där in dr Schlucht drinne hatte zu mährn. Bis endlich mal eener, Baul Borbsig aus Bärne, sich ranschlich voll Mud un Verdraun zu sein Schdärne. Gaum dasses vom Gärchdorm dad Middernacht schlaachen, gam binktlich ´s Geschbänst in ä Hämd ohne Graachen. De gnochigen Finger umgramften ä Dobb, ä Schbriritusgocher drugs ohm uff sein Gobb. Dann hockte sich‘s hin untern Lilichenschteen un braute sich Gaffee. Nee roch där bloß scheen! Befeiert vom Dufte dr geddlichen Drobben fing Baul an zu bläken: „Heh, mir ooch ä Schobben!“ Hieruff gab‘s ä Gnall un dr Geist war verschwunden. Baul Borbsigen hammse am Morchen gefunden, där saß schwär verbrieht in ´ner Gaffeelache. Das war däm geschteerten Geschbänst seine Rache.",,https://www.sachsen-lese.de/streifzuege/mundartliches/s-gaffeegeschbaenst/,2026-07-10,Lene Voigt,Leipzig,,poetry,1042
133,"Midden uff dr Dräsdner Heide Schtand ä Weib in rosa Seide. Schigge Schtrimbe, Bubigäbbchen, An dn Ohrring‘ goldche Gnäbbchen. Da gam ä Modorradfahrer, Ohne Soziusbubbchen warer. Däm lief mit gogädder Miene ‘s Freilein flink vor de Maschine. “Hald!” so rief de gägge Gleene. “Nimm mich mit, sonst wär‘ch gemeene!” Wubbdich, schwangse sich uffs Rädchen. - Ja, so sin de sächs‘sche Mädchen.",,https://www.sachsen-lese.de/streifzuege/mundartliches/s-heidereeslein-in-sachsen/,2026-07-10,Lene Voigt,Leipzig,,poetry,387
134,"Gahr für Gahr gieht's zun Advent of'n Buden nauf, werd e Mannel aufgeweckt: ""Komm, nu stehste auf!"" Is es unten in dr Stub, rührt sich's net vom Flack, stieht wu's stieht, doch bal gieht's lus,'s blest de Schwoden wag. Wenn es Raachermannel nabelt un es sat kaa Wort drzu, un dr Raach steigt an dr Deck nauf, sei mr allezamm su fruh. Un schie ruhig is in Stübel, steigt dr Himmelsfrieden ro, doch im Harzen lacht's un jubelt's; Ja, de Weihnachtszeit is do. 's hot zwaa stackendürre Baa un en huhlen Leib, zieht bedachtig an dr Pfeif zu sen Zeitvertreib. Hot e fei schies Gackel a, of'n Kup en Hut, ober Maul un Nos sei schwarz, weil's viel dampen tut. Wenn es Raachermannel ... Kimmt zun Fast dr gruße Gung aus dr Fremd eham, springt dr Klaane rim vür Frad, ach, dos is e Lab'n! Bricht drnoch de Dammring rei, nam mr'n Raachermah, stelln ne mitten of'n Tiesch, zündn e Kerzel a. Wenn es Raachermannel ... Is dr Heilige Ohmd nu ra, werd jed's zu en Kind. Wieder warn in jeden Haus Lichter agezündt. Jed's hofft, daß 's zun Heiling Christ e a Packel kriegt. Überol is Glanz un Pracht, un wie gut dos riecht. Wenn es Raachermannel ...",,https://www.sachsen-lese.de/streifzuege/mundartliches/s-raachermannel/,2026-07-10,,,,poetry,1131
135,"‘n Winkel-Hannes sei Gung hatt zeitig ahgefang, annern Leiten awos wagzenamme, un wie er a Gahrer zwölfe war, do war er schu a richtiger ausgefeimter Spitzbub. Viel Müh hot sich sei Lehrer mit‘n gaam, doß er die Mauserei sei lossen söllt. ‘s half ober alles nischt. Dos sei halt Gab‘n. Amol trifft der Harr Lehrer ‘n alten Winkel-Hannes in dr Schenk, un do hot er‘n a Licht über senn Gung aufgesteckt. Der Hannes hot mit‘n Kopp genickt un hot gesaht: „Jaja, Harr Lehrer“, saht er, „‘s is alls, wie sie soong; daar Gung maust mir de Haar von Kopp ro, wenn ich net aufpaß. Ober ich waß aah net, wos ich noch machen söll. Jeden Ohmd loß ich ne ‘sechste Gebot haarsoong, ober de Mauserei gieht wetter!",,https://www.sachsen-lese.de/streifzuege/mundartliches/s-sechste-gebot/,2026-07-10,Hans Siegert,,,poetry,697
136,"Seit alter Zeit, do stieht am Wag a Wassertrögel dra, un wie als Kind, su gieht mr heit ganz stat noch eitel na. Die rane, klare, frische Quell, a Labsal war’sch gar oft, hob manche Weil dort zugeguckt, wie’s Wasserle rausloff. Un kamer vun de weiten Beer,- dort hamm mr ogesetzt, ne Trogkorb an ne Rand gestellt, wenn mir racht ogehetzt. Nooch hamm mr’sch uns bequam gemacht, weil mir rachtschaffen müd, un frisch getrunken vun der Quell. O, dass dich Gott behüt! Dernabn im Grabel boden sich paar Vögele zegleich. Se brauchn kaa Saaf, aa Handtuch net,- de liebe Sunn macht treig. Geschnügelt un gebügelt fei, kaa anz’ge Fader sperrt, su fliegn se fort in Waldesdom, do is heit gruß Konzert. Un’s liebe Vieh hält noch meh drauf, wenn’s Wassertrögel kimmt, wenn sich’s am racht schwarn Langholzwogn nooch alln Seiten krümmt. Hamm sich de Pfar a Guts geta, gieht’s frisch der Hamit zu, un’s Qualle platschert lustig fort uendlich uhne Ruh. Drüm, Kinner, stört dan Frieden ja beim Wassertrögl net, denn’s is für Mensch un viele Tier de Trinkerholingsstätt. Dös Wassertrögel halt in Ehrn, ‘s is geweihter Ort, un wenn de salberscht emol stirbst, is Qualle pläschert fort.",,https://www.sachsen-lese.de/streifzuege/mundartliches/s-wassertroegel/,2026-07-10,Albert Schädlich,,,poetry,1168
137,"Ä ausgedientes Zärgusfärd Zerrt draurich änne Garre, Ä Ginstler, frieher hochgeährt, Zieht rum mit  ner Gidarre. Un guck ich so die beeden an, Eemal das Färd, eemal dän Mann. Dann fiehl ich deitlich, wie noch nie, De ganze Dragik vons Schenie.",,https://www.sachsen-lese.de/streifzuege/mundartliches/saechsische-elegie/,2026-07-10,Lene Voigt,Leipzig,,poetry,243
138,"Uff äner Reese gahm ich emal Im scheenen Vogdland nach Glingendal. Unn wie ich von Bahnhof ins Schdädtchen dad schreiden, Da heerd'ch von Gärchdorm de Glocken leiden. Das war mir e bißchen sonderbar, Weil's nämlich gewehnlicher Wochendahch war, ""Heern'se,"" dad'ch da 'n Einheimischen frahchen, ""Mei Gudsder, genn'n Se mir vrleichde sahchen: Was had'n das eegendlich zu bedeiden, Warum dun d'nhier alle Glockn leiden?"" ""Ja,"" sahchde der mit freindlichen Blicke, ""Wahrscheinlich ziehd eener an Schdricke!",,https://www.sachsen-lese.de/streifzuege/mundartliches/saechsische-kunde/,2026-07-10,Robert Zimmermann - Säk‘sches Gemiese,,<1936,poetry,502
139,"1  Verzeihn Se giedigst, Herr Wachmeester, wo färdn die Schdraßenbahn hin?  Wenn Se nich von d‘n Schien runder gehen, fährd se Ihn‘ ins Kreize!   2  „Herr Ohwr, gähmse mirma dä Schbeisegarde!“  „Biddä scheen, mein Herr.“  „Bring Se mir mal ne Borddzion Schweinsohrn midd Graud!“  „Bedaure, die sin alle.“  „So? Da bring se mir mal Beedrsiljengemiese midd Gurgnsalad!“  „‘s dud mir sähr leid, awr das is ooch alle!“  „Na so ä elendes Bäch, na wardn se mal, da bring se mal ne Borddzion Silzä midd Bradgardoffln!“  „‘s is mir diräggd beinlich ze sahchn, mein Herr, mir hamm heide bloß Guddlflägge midd grien Bohn!“  „Nu verbibbch, warum sahchn Se das nich gleich, warum lassn Se mich denn dann de Schbeisegarde auswendch lärn? Ja?“  „Entschuljn Se giedichsd, awr mer muß doch sein Gäsdn änne Auswahl biedn!“   3  Pfemfert schreibt einen dringenden Brief. Um acht wird der Kasten geleert und jetzt ist‘s schon dreiviertel.  „Den Briefumschlag!“ sagt er zu seiner Frau.  Sie bringt ihn.  „Kleb‘n immer schon zu, damit‘s nachher schneller geht!“ sagt Pfemfert und schreibt weiter.   4  Bureauvorstand: „Meyer, hier in ihrem Briefe, da fehlt ä Binktchen. Gommse her un machense‘s selber nein, dass es nich zweerlee Handschrifd wird.“",,https://www.sachsen-lese.de/streifzuege/mundartliches/saechsisches-allzusaechsisches/,2026-07-10,Säk'sches Gemiese,,<1936,poetry,1227
140,"Wenn mei Liebchen ahmds um siem Gommt ausn Gondor, Schteh ich an dr Ecke driem, Ich, ihr Deodor. Un se feixt so glicklich dann, Gaum, dassse mich sieht. Ich bin ähmd dr richtche Mann Fier där ihr Gemiet. Wemmer nacherds heemegehn, Hänkelt se sich ein. Nee, das is doch gar zu scheen, Latscht mer so zu zween. Meine Gleene geb'ch nich här Fier 'ne Million. Wenn bloß bald de Hochzeit wär! Nu, mer schbarn ja schon.",,https://www.sachsen-lese.de/streifzuege/mundartliches/saechsisches-liebeslied/,2026-07-10,Lene Voigt,Leipzig,,poetry,413
141,"Zugegähm, wenn wir was saachen, Das wärkt niemals imbosand. Manche hamm uns drum im Maachen, Schimfen gar uff unser Land. Andre wieder liem das grade, Die zieht’s färmlich bei uns hin. Unsre Schbrachenmarmelade Fließt so rächt nach dän ihrn Sinn. Darum wollmer uns nicht schtreiten Iber Simbadien un so. Scheint uns doch bei andern Leiten Ooch nich alles gomme il foh.",,https://www.sachsen-lese.de/streifzuege/mundartliches/saechssches-begaenntnis/,2026-07-10,Lene Voigt,Leipzig,1934,poetry,368
142,"Friedlich sitzt ä Frosch im Grase, Friedlich noch frisst ä Hase Änne Runkelriewe an. Hebt ‘n Gobb bloß dann und wann. Einsam drieb‘n im Garpendeiche Schwimmt ‘ne dode Mickenleiche. Un ä Färd, es lässt sich fier‘n, Heert jetzt g‘rade uff ze wiehr‘n. An dem Boome uff‘n Moose Liegt ‘ne halbe Sonnenrose: Un ä Hund sucht dort im Grase Ärgend was mit seiner Nase. Schmetterlinge, voll von Duft, Segeln fermlich dorch de Luft: Un im vollbebackten Gahne Sitzt ä Fischer wie im Drane. In der Laube drieb‘n im Garten Sieht mer Een uff Eene warten. Un ä Schtickchen weiter hin Gann es friedlicher nich sin!",,https://www.sachsen-lese.de/streifzuege/mundartliches/saeksche-idylle/,2026-07-10,Max Vormeyer,,,poetry,597
143,"Mei scheenes, mei deires, mei einz‘ges Gind, Ich schtehe hier ungen, es seiselt der Wind Dorch de Baime un dorch meine Seele. Un von meiner dämischen Liewesglut Da ging schon die Eene, is C warsch, kaput, Fier dich ging se, Deierschte, fleten! Es is hier so scheene, wo bleibste denn nur, Mei Selmachen, kumm doch, ich spiel Dir was vor, Der Himmel der hubbert vor Freede; Er sieht sich so ros‘g un so feierlich ahn, Un drieb‘n uff‘n Wasser, da schaukelt ä Gahn, Der is wie gemacht fiehr uns Beede. Mei Härze, ich gehe ze Grunde um Dich, Du weest je, ich liewe Dich färchterlich, Ich liewe Dich bald zum Zerblatzen! Un wenn de nich kimmst, da erseefe ich mich. Doch vorher, ich schweere Dirsch feierlich - Erseefe ich erscht Deine Gatzen!",,https://www.sachsen-lese.de/streifzuege/mundartliches/saeksches-schtaendchen/,2026-07-10,Max Vormeyer,,,poetry,738
144,"Mir sin de ärschten jedes Jahr, Das laßmer uns nich nahm. Wenn vor uns bliehten andre gar, Da mißten mir uns schäm. Bis jetz hat's doch noch nie risgiert Etwa de Gonggurrenz Gee Bliemchen hat sisch je geriehrt Wie mir so gurz vorm Lenz. Ärscht wenn de Sonne wärmet lacht, Dann gomm de andern rann. Wenn's Veilchen gligglich uffgewachd Da bliehten mir längst aus.",,https://www.sachsen-lese.de/streifzuege/mundartliches/schneeglaeggchen/,2026-07-10,Lene Voigt,Leipzig,,poetry,362
145,"Dr Harbest kam, mürd legt de Ard sich nieder, wild gescht dr Sturm de Blattle har un hie: stumm stieht dr Wald, verklunge sei de Lieder, wos grün un schie war, mußt su schnell vergieh. Un wie nu alle graa un trüber werd, do dauert unnern Herrgott seine Ard - un sanft un waach fällt aus dr Himmels Höh su licht un weiß dr liebe Schnee. Un wie de erschten Flocken falln vom Himmel, do haltens Gunge, Maadle nimmer aus; su schnell wie's gieht in lustigem Gewimmel giehts aus dr Stub ins Flockenwerbeln naus. Ball is e Schneeballschlacht aah schie in Gang, en Ruschelschlietn brengt dort aner lang, un Näß un Kält, die tune heit net weh, ringsümedüm do jubelts: Schnee! E manichs Alte sitzt in Ufnwinkel un guckt zerick of seine gunge Gahr, wu Näß un Kält an schoden konnt kän Fünkel un wie mer wie verwerrt ofs Ruscheln war. Doch itze sitzt mer dra an Ufentopp un sieht in Speigel ner sen alten Kopp, do werd mersch weiß, do drum, o Jemine, liegt aa die Himmelsgab: dr Schnee! De Ruschlbah, die is ze allen Stunden aa fir de Lieb e rachter schiener Platz: es dauert net lang hoot mer sich gefunden, un ofn Schlieten sitzt mer mit sen Schatz. Dos Madl hält sich zoghaft an en aa, dr Schlieten saust ne Barg ro, wos'r kaa. Of emol is mer of sen Sitz ellä, dr Schatz is wag, - dar liegt in Schnee!",,https://www.sachsen-lese.de/streifzuege/mundartliches/schneelied/,2026-07-10,Max Wenzel,,,poetry,1292
146,"""Dr Seiferts Emil hoot alle Goahr ze Weihnachten sei Baamel drhamm drin dr Stub stiehe. Lang ne Kinnern wegn hoot‘r geern e Fichtel oageputzt mit Gloszeig, Epfel, Nüss‘ un Zuckermännlen, un de Kinner haben do alle Goahr ihr helle Fraad droa gehatten. Nia, und e setts Baamel hoot ne ja sinst aah watter nischt gekost. Halt när e wing aufpassen hoot‘r müssen, aß‘r draun Wald net epper gerod ne Färschter nei de Händ geloffen is. Sue hoot‘r siech aah wieder emoll - ‘s war e gonz poar Tog vurn Heilign Ummst – af de Socken gemacht, is de Plauische Stroß dringehinter bis drübn über de Siebnhitz naus, wue‘r siech dorte den Wald lang ne Summer über setts schess‘, klass‘ Fichtel rausgesucht hat. ‘s stund aah noch dorte. ‘r nimmt sei klass Handsegel aus seiner Rocktasch raus und schnadt siech des Fichtel oh. Nu hoot ober dr Emil geern emoll e Seidel Bier getrunken und is aufm Hammweg ben Siebbnhitzr Kober emoll eingekehrt. Virsichtig hoot‘ sei Baamel nei de Eck gelaahnt un is nu halt e wing länger sitzen gebliebn, als wie‘r siech verneh virgenumme hatt, und hoot dodrbei halt aah e poar Seidle Bier meh neigekuttelt, als wos‘r ven Rechts wegn vertrogn kunnt. Un wie‘r endlich ummst hamm is, do is‘r scha e wing in Zickzack de Stroß dingehiegelautelt. Drbei hot‘r sei Bammel krampfhaft in sann Händen festgehalten und hoot‘s steif vur siech hiegetrogn wie e Muestmoa sann Drehtorm. Dodrbei haben ne nu de Ästle ven den Baamel egoal neis Gesicht gekroalt; und wie‘r e Stück geloffen war, do blabbt‘r af aamoll gählings stiehe, schüttelt argerlich sann Kopf und sogt: „V...verdimian, nu möcht ich n...när emoll wissen, wenn iech aus den d...daamischen Wald nauskumm.“",,https://www.sachsen-lese.de/streifzuege/mundartliches/sei-weihnachtsfichtel/,2026-07-10,Willy Rudert,,,poetry,1668
147,"Um zähne, da sinse noch alle normal, Dann rammeln se nein ins SilvesterlogaL  Um. elfe wärd's jedem schon langsam rächt warm,  Sanft gollert dr Glihbunfch durch Maachen un Darm.  Um zwelfe brilln alle ""Brost Neijahr!"". Un schon  Schwankt hin un schwankt här mancher Mudder ihr  Sohn.  Um eens, wenn de meerschten sähn dobbelt de Wält,  Wärd nochmal von vorne där Grägigchen beschtällt  Um zwee rutscht mancher so sacht untern Disch,  Sei Nachbar, där feixt bloß un fiehlt sich noch frisch.  Da sieht mersch mal wieder: dr Algohol  Wäärcht viele bald ab un dut andern scheen wohl.",,https://www.sachsen-lese.de/streifzuege/mundartliches/silvesterbunsch/,2026-07-10,Lene Voigt,Leipzig,,poetry,579
148,"Er: ""Na, nu hau awer hin, Emma, jetz illert grade de Sonne a häbbchen 'raus. Wenn de nadierlich so lange mit Anbeebeln 'rummährfcht, bis se widder 'neingegrochen is, hernachens hat's ja iberhaupt geen Zwäck, daß mr uns noch 'nausmachen.""  Sie: ""Ob 'ch dn Schärm mitnähme, mei Adolf?""  Er: ""Nu, das is doch ganz glar jetz im Abbrile, wo de sowieso egal so emfindlich wäächsen jeden gleen'n Räächenschbritzerchen uff dein Bibbi bist.""  Sie: ""Ich gloowe, 's is grade Widder ä Grauwebwädderchen im Anzuche. Gucke bloß ämal hinten zum Gichenfänster 'naus, da gommt's gohlbächrahmschwarz nähm dr Feierässe nuffgegrochen. Das gennt mr eechentlich noch ohm abwarten.""   Er: ""I, desderwäächen genn mr doch ruhig losrammeln, Emma. Wenn mr dadrnach gehn wollte, dann därfte mr sich im Abbrile iberhaupt nich aus dr Buwerzche 'nausdraun.""  Sie: »Na, wenn de meenst, leiern mr ähmd los. Haste denn ooch ä frifches Daschenduch eingeschtäckt, mei Adolf?""  Er: ""Allemal, gomm nur nu ändlich - glooß dich aus!""  Sie: „Na gucke doch, jetz grauwelks wärklich, un wie! De reen'n Wärfelzuggerschtickchen schmeißt' s 'nunter.""  Er: ""Laß nur, dadrfier hammer doch dn Schärm. Un außerdäm ihlt vorne in dr guden Schtuwe schon widder de liewe Sonne ä häbbchen vor. Dadsächlich, 's wärd widder hälle.""  Sie: ""Also scheen, ich will gee Schbielverdärwer sin- rabbeln mr uns uff! Willste mit dein'n Schlissel zuschließen, mei Adolf?""  Er: „Ja, ja, mach' d'chs bloß ändlich 'naus uff de Dräbbe, sonst schtehn mr heite ahmd um achte immer noch da!""  Sie: ""Haste ooch richtch eingeglinkt. Mache liewer ärscht noch ämal de Browe.""  Er: ""Weeste, Emma, mr sin jetz siemunzwanzch Jahre verheirad', awer ich wißte geen Sonndaach, wo de mich das nichs gefraacht hätt'st!""  Sie: „Du, wenn de anziechlich wärst, da mach'ch glei widder gehrt und dann gannste alleene schbaziern laatschen. 'S wärd iberhaupt schone widder ganz greilich dunkel, da muß 'ch doch färmlich ärscht ämal zum Dräbbenfänster 'nausillern. Härrjeh, jetz hat's doch geblitzt. Hastes ooch gesähn, mei Adolf?""  Er: „Na ähmd - un jetz donnert's!""  Sie: ""Nee, weeßte, in ä Gewidder 'nein loofen mr nu doch nich, das wär' ja de Hehe! Mir sin doch schließlich nich bleedsinnch. Gomm, schließ' nur widder uff, mei Adolf, 'S hat ähmd nich soll'n sin.",,https://www.sachsen-lese.de/streifzuege/mundartliches/spaziergang-im-april/,2026-07-10,Lene Voigt - Mir Sachsen!,Leipzig,,poetry,2271
149,"Dasdrwaign simm‘r ne uf Ardn, doß mr sellte denken, ‘s wär asu: volle Toage Broatn un a Töppl vo dn bestn Biere no dazu. I behitte, nee, ‘s is ack ennerlee. Ob mr Broatn assn odr Gritze odr trinken aus dr Entenpfitze. Nee, dos is es ne. Mr sellte‘s denken, schiene Kleeder troin, dos wär dr Zweck, denn mr sitt ollantchen schiene Kleedr, die de kehrn den Stoob von Wage weg. I behitte, nee, ‘s is ack ennerlee. Ob mr, wenn zeletzt mrch niederleite, hot a Kleed oo Sackzoig odr Seide. Odr, wenn mrsch oansitt viele Loite, wie se huppn, springn ganz wie närsch, enne Froide jagt de anre Froide, sellt mr denkn, dasdrwaign wärsch. I behitte, nee, ‘s is ack ennerlee.",,https://www.sachsen-lese.de/streifzuege/mundartliches/trost-in-bescheidenen-verhaeltnissen/,2026-07-10,Hausbuch sächsischer Mundartdichtung,Gersdorf,1927,poetry,663
150,"Vugtlänner Ochsen sei bekannt  In' ganzen weiten deitschen Reich,  Doch wer kah sinst in' ganzen Land  Wos guts vun uns berichten gleich?  Scha Luther hot uns schlecht gemacht,  Und dös war doch ȧ grußer Mah!  Er hat uns ruh und ugeschlacht'  Gehissen; heit noch hängts uns ah.  Wenn ȧȧns ze uns in's Vugtland kimmt –  Gern net, ner wenns net annerscht gieht –  Der sieht gewieß siech vür und nimmt  Vursichtig sȧn'n Repulver miet.  s hȧȧßt, 's Vugtland, dös wär kalt und arm,  Und rauch, 's teet ze bedauern sei.  Und wer hie müßt, dös Gott derbarm!  Sött warme Hänschich stecken ei.  Wie Gott Sibirien gemacht,  Hätt er ȧ Stück dervah verlurn,  Und dodraus wär in grauser Nacht  Nu unner rauches Vugtland wurn.  Doch nimm amol dȧn'n Wannerstob,  Kumm her, beschau d'r'sch in der Näh!  Kumm ner, mach ost amol de Prob!  De wärscht dei blaues Wunner seh.  Schau über unnre Feller hie –  Reich, wie in' Niederland de Frucht!  Schau Wiesen, Wälder – frisch und grü,  Wie fei net übrol m'r sche sucht!  Schau unnre Gärten – s' is ȧ Staat,  Wie alles voller Obest hängt!  Wie Kuhl, wie Zwiefeln und Solat  Su schiene reiche Ȧrnten brängt!  Schau unnre Steedt und Steedtle ah –  Wie nei, wie sauber, wie adrett!  Aß ȧȧns se moln wuhl schänner kah!  Wu annerscht sei se schänner net.  Und schau de Dörfle – Eigebett'  In lustge grüne Büsch und Bȧȧm!  Kumm ner, de wärschts bereie net.  Wu annerscht sei se schänner kȧȧm.  Und schau de Leit – schau wie gewitzt  Ihr muntersch Reden! Schau ner, wie  Der Schalk aus lusting Ȧȧngen blitzt!  Und wie se emsig, omst und früh!  Und ihre Sprooch – wuhl hart und dȧrb,  Doch voller Schiehȧȧt, voller Kraft,  Ganz wie de Leit: vun außen hȧrb,  Doch gut der Kȧrn, voll Kraft und Saft.  Se brenne kȧȧne Butter nah,  's werd nix verblümmelt. Wos se soong,  Is ober wahr, und sicher kah  Jeds Wort als Wahret hȧm m'r troong.  Und schau de Mȧȧdle – frisch und rund!  Und is d'r'sch üm ȧ Frȧȧ ze ta,  An Seel und Körper kȧrngesund,  Triffst du se nerngst net besser ah.  Und unnre Schänken – gieh ner nei!  Dös is ȧ Bier, dös do m'r trinkt!  Und wie de Leit su heauf sei!  Wie mannig lustigs Lied m'r singt!  Und unnre Grügenifften gar  Und unner fetter Bambes – wer  Se nahntig 'gessen hot, fürwahr  Der kah miech orntlich dauern ner.  Mei Vugtland, es is schie und reich,  Is, wenn es ȧȧ geschändt werd ner,  Ȧ Patterle in' deitschen Reich;  Und wer'sch net glȧbbt, der kumm ner her!",,https://www.sachsen-lese.de/streifzuege/mundartliches/unner-vugtland/,2026-07-10,Louis Riedel,Vogtland,,poetry,2413
